id_a,id_b,sha_a,sha_b,sim_score,error_types_a,error_types_b
431,432,ccd70011ea8680e351ccdea190cc7ae52486d404,cec8c72b4609f69a21bebd233c2662fa7bdd078b,0.6161,Code Styling,Linting
168,181,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,6fe4e00e8863c8da28d241cb65632725de6db64b,0.616,Import Error|Code Styling|Type Checking,Code Styling|Import Error
152,174,110e09997f8a22a617e261dec9e301129bbead65,601a9c6986f1659f3051449238c0c0c5d2ef4124,0.6159,Test Failure|Type Checking,Import Error|Type Checking
186,193,7da71b58b1eb9b56ac1b4423afd9da61679a706e,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6159,Import Error|Code Styling,Import Error|Type Checking
92,96,48376e59c2d51260b1c6d2a14dcf58ab5066f88e,803a8db60cb2ce21c0e3b0ed2b773d2ecc5142bd,0.6154,Test Failure,Test Failure
184,189,7b8834b321a97bc57d7a5ac82680c24aff793b91,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6153,Import Error|Type Checking,Code Styling|Import Error
462,472,74f293da0a4e2fbf000f41dcf5d004bfe763efd2,91a466d66855d3123a7fc03f9685de730f724895,0.6153,Code Styling,Code Styling|Network Error
86,201,f2436c62292765f014a0dd30a013035abd13c33f,a4f765fa10f5588775b757a3b3bafb3194f8ac86,0.6152,Type Checking|Import Error,Import Error|Type Checking
296,179,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,6e5f3fc6534025b5711d84f144d3071f1ff403d2,0.6152,Import Error|Code Styling,Import Error|Code Styling
183,194,78c5d662bf2145c91356e5185db05a17950b3dc4,8c8e822266755d103faa9166aaa4ab3f2aa3e578,0.6152,Type Checking|Import Error,Import Error
473,479,926f6108861434b74b89f4836c9ee0f3bd0ebe78,9df3e7857276b4804d1fadc0c33b4df0c6e5c254,0.6151,Network,Network
296,168,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,0.615,Import Error|Code Styling,Import Error|Code Styling|Type Checking
193,206,84d26c4b6b5881367cdabfc56d29b50389f1ba92,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6149,Import Error|Type Checking,Type Checking
74,84,c434e89bee35d93f4e741c32dc36c5a9a68404df,ede117552a48bee7f674fbfab87d9586f2fabe19,0.6147,Type Checking|Import Error,Import Error|Type Checking
380,381,b9f8134e8fde8560545d73ff924ed9ed7e490ef9,ba48f0fe90578d842327c4ee49980fc212524cf6,0.6147,Test Failure,Test Failure
523,529,2bc817d871c542da601633e6ba1db878bd9bb1fc,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,0.6147,Environment Error|Test Failure,Environment Error|Runtime Error|Test Failure
79,88,da9d2e853bd3c3111d4d8864906975c75f7e9888,fa597eab63defb9e7e146e73c6ee23fb00f16284,0.6145,Type Checking|Import Error,Test Failure|Type Checking
86,187,f2436c62292765f014a0dd30a013035abd13c33f,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6145,Type Checking|Import Error,Code Styling|Import Error
188,195,7f4d750eaf81c6f8384ed8246180c29bb45ea7bf,96cab6eebb5bd0c37a60a93f3e3495fdb08793f9,0.6145,Type Checking,Type Checking
84,179,ede117552a48bee7f674fbfab87d9586f2fabe19,6e5f3fc6534025b5711d84f144d3071f1ff403d2,0.6144,Import Error|Type Checking,Import Error|Code Styling
187,191,7efb1f09096dd41ea09b30ceb17746686931d1cf,840ad511b904f43678ec438464deb893fda58c8b,0.6144,Code Styling|Import Error,Code Styling|Import Error
382,385,bb01eda695bcf0f7d79149c2353ca9cd400cd9ff,bdf0e8ccb9f8ba396d78e8154e6ad213cff059a7,0.6144,Type Checking,Type Checking
74,197,c434e89bee35d93f4e741c32dc36c5a9a68404df,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6143,Type Checking|Import Error,Test Failure|Type Checking
154,192,18f4596992d6c36ccf9da84ae30083ef65878130,8474427eeab92e28766b8051d92e6b46379581e9,0.6143,Code Styling|Import Error,Code Styling|Import Error
87,207,f6f8da08fb440f8856510d0837876c41eb182dfc,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6142,Type Checking,Type Checking|Import Error
159,162,1da36493c0905f61ee6fa58ebf792f993d3579dc,3045ad82fb7ebc1182bf5d0a1d64713bec621512,0.6142,Import Error|Type Checking,Code Styling|Import Error
296,163,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,0.6138,Import Error|Code Styling,Code Styling|Test Failure
507,512,82fe739a979a58067738c7f97cbb8444f12277d5,88c4f3ff124763577043c1741057863ee519f9b2,0.6138,Type Checking|Code Styling,Type Checking|Code Formatting
481,491,a04519a24a8f6e554b6df68099118c350223953a,c46ca36c8e3d00d736d38f01c0f716cd2cade957,0.6135,Static Analysis,Code Formatting|Network Error
526,546,44cf736f9ad32392d86c990b2c3140d0ef359fd2,dcba90e30c60bdb723989d610211052f9034bdc8,0.6135,Environment Error,Environment Error|Test Failure
504,515,7b5ea73b4d5ae96d3e764a48f2d123c35e4295d2,9f1e1bd929f24c15a85450be0835ca82fa187cd2,0.6134,Code Styling|Type Checking,Type Checking
337,338,d1fc8665c79e298c95cecc5e770fd2454ff5aada,e2105a08c4f170a19caf838d8a84e13271a77334,0.6133,Static Analysis,Code Styling
80,172,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6132,Test Failure|Type Checking,Test Failure|Type Checking
507,513,82fe739a979a58067738c7f97cbb8444f12277d5,9bb69bd3d47cee279dd2a63d65476ad37d0398dd,0.6132,Type Checking|Code Styling,Type Checking
89,199,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6131,Import Error|Type Checking,Code Styling|Import Error
464,458,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,5b325d99df8607748c1c3653cc42730a135bd53d,0.6131,Code Styling,Static Analysis
488,494,bb1cae1a20dd10bce644319d6fc26b1d51c1d666,ee19007ba4a51af406a9e80d2b1b53ffc7d713a7,0.6131,Network Error,Network Error
156,199,1a6efefa726610d7ca262beb8e6adf1607829dbb,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.613,Type Checking|Import Error,Code Styling|Import Error
77,207,d340b3a337398d539f38101282d09dd5e9966354,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6127,Import Error,Type Checking|Import Error
79,193,da9d2e853bd3c3111d4d8864906975c75f7e9888,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6127,Type Checking|Import Error,Import Error|Type Checking
85,156,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6127,Type Checking,Type Checking|Import Error
177,192,69a56c3a1a48f96da4e8c6f71b19dfd71f3f2b8c,8474427eeab92e28766b8051d92e6b46379581e9,0.6126,Code Styling,Code Styling|Import Error
527,537,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,9dc2989bf314072dcfa5ddc2e481df5fc3132b07,0.6126,Environment Error|Test Failure,Test Failure
73,157,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,0.6125,Import Error,Import Error|Code Styling
184,192,7b8834b321a97bc57d7a5ac82680c24aff793b91,8474427eeab92e28766b8051d92e6b46379581e9,0.6124,Import Error|Type Checking,Code Styling|Import Error
77,176,d340b3a337398d539f38101282d09dd5e9966354,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6123,Import Error,Code Styling|Import Error
78,204,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,acdbed3f7aacf32067b3353d653825efd06caeac,0.6122,Import Error|Type Checking,Import Error|Type Checking
335,339,abc695c3074f1400432fd74ecc75d50f439147b3,e6d2dc68133f80003d2ac7429bcf7715b8c920d0,0.6122,Static Analysis,Static Analysis
150,186,073ad2a4332ae2ea545fd18c601fdf2171d150c6,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6121,Type Checking|Import Error,Import Error|Code Styling
151,206,09c3a7624b042f0af173fb95362fbefbb3d32522,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6121,Import Error|Type Checking,Type Checking
151,209,09c3a7624b042f0af173fb95362fbefbb3d32522,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6121,Import Error|Type Checking,Test Failure|Type Checking
529,537,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,9dc2989bf314072dcfa5ddc2e481df5fc3132b07,0.612,Environment Error|Runtime Error|Test Failure,Test Failure
74,88,c434e89bee35d93f4e741c32dc36c5a9a68404df,fa597eab63defb9e7e146e73c6ee23fb00f16284,0.6119,Type Checking|Import Error,Test Failure|Type Checking
84,167,ede117552a48bee7f674fbfab87d9586f2fabe19,39d992d415c335b61f670c31a68c0edc578e5062,0.6118,Import Error|Type Checking,Import Error|Type Checking
86,192,f2436c62292765f014a0dd30a013035abd13c33f,8474427eeab92e28766b8051d92e6b46379581e9,0.6117,Type Checking|Import Error,Code Styling|Import Error
156,197,1a6efefa726610d7ca262beb8e6adf1607829dbb,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6117,Type Checking|Import Error,Test Failure|Type Checking
159,176,1da36493c0905f61ee6fa58ebf792f993d3579dc,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6117,Import Error|Type Checking,Code Styling|Import Error
409,413,d1d58073979cfb6eb10b25f18aa061b137c20c3a,dbe785e7397a3849c329fda9c181e9290ac95a2a,0.6116,Dependency Error,Dependency
85,155,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6114,Type Checking,Type Checking|Import Error
156,203,1a6efefa726610d7ca262beb8e6adf1607829dbb,ac2b8825370e010e3875415296d16506d231bb90,0.6114,Type Checking|Import Error,Type Checking|Import Error
74,153,c434e89bee35d93f4e741c32dc36c5a9a68404df,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6113,Type Checking|Import Error,Import Error|Type Checking
167,200,39d992d415c335b61f670c31a68c0edc578e5062,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6112,Import Error|Type Checking,Type Checking|Test Failure
183,189,78c5d662bf2145c91356e5185db05a17950b3dc4,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6112,Type Checking|Import Error,Code Styling|Import Error
199,202,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6112,Code Styling|Import Error,Type Checking|Import Error
455,474,46e4e85039f556a4ddb395d794a161e99045f6ec,92c4ad86527a2bae4c7d10f2304f57c7d3d1f531,0.6111,Code Formatting,Code Formatting
499,515,6bdb4d59201c468bf69d4c903e0a9800329857a0,9f1e1bd929f24c15a85450be0835ca82fa187cd2,0.6111,Type Checking,Type Checking
90,204,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,acdbed3f7aacf32067b3353d653825efd06caeac,0.611,Type Checking|Test Failure,Import Error|Type Checking
456,458,4a8ff81c3d4fa26b03a0268deb02d584d6e851ec,5b325d99df8607748c1c3653cc42730a135bd53d,0.611,Type Checking,Static Analysis
80,152,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,110e09997f8a22a617e261dec9e301129bbead65,0.6108,Test Failure|Type Checking,Test Failure|Type Checking
185,200,7d51d48b09bbc5e6311becec1c1a4150fde89b4e,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6108,Type Checking|Test Failure,Type Checking|Test Failure
115,121,992b9a36ee14ce62ac8639c1ec88ba83e375e525,c3a3944a6d50067aa5937e22e97eac0a64631f47,0.6108,Type Checking,Type Checking|Dependency Error
531,533,6bba89ef571ce4e6cc51725bb6f64080153e0f0a,724d69aae2ea31412605bf8687fed1abb3a29ba9,0.6108,Test Failure,Test Failure
78,155,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6107,Import Error|Type Checking,Type Checking|Import Error
79,181,da9d2e853bd3c3111d4d8864906975c75f7e9888,6fe4e00e8863c8da28d241cb65632725de6db64b,0.6106,Type Checking|Import Error,Code Styling|Import Error
445,483,02237e2a7e177390256eef0d1beb3a0a8c942acc,a75910a20e55e34431db5c3d7626c954b4d4f388,0.6106,Code Formatting,Code Formatting
76,193,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6103,Import Error|Type Checking|Code Styling,Import Error|Type Checking
156,200,1a6efefa726610d7ca262beb8e6adf1607829dbb,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6103,Type Checking|Import Error,Type Checking|Test Failure
166,168,37c595ac6f390dbccbcfa20f742faa36f34b194a,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,0.6103,Import Error,Import Error|Code Styling|Type Checking
330,337,34d266419c7e9ea075d674394e5fa567c2720d08,d1fc8665c79e298c95cecc5e770fd2454ff5aada,0.6103,Code Styling,Static Analysis
248,314,fdf5d0ecff09bdd75fcd9a15b83f381d6e08b780,61b034a122453c563e1304c0977230172d5e8767,0.6103,Test Failure,Code Formatting|Test Failure
73,168,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,0.61,Import Error,Import Error|Code Styling|Type Checking
168,183,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,78c5d662bf2145c91356e5185db05a17950b3dc4,0.6099,Import Error|Code Styling|Type Checking,Type Checking|Import Error
445,478,02237e2a7e177390256eef0d1beb3a0a8c942acc,9cf62fab15cce046bb01baf9d0d312ba4da659c3,0.6099,Code Formatting,Code Styling
534,544,7e7ae9921daa1d1c5c74e8f3f8852333b3cd7c53,c69fd6009fd8b027305163e7e4200f6ad67af95a,0.6099,Import Error|Environment Error|Test Failure,Environment Error|Test Failure
165,173,344c0994f4fce22a64ad9c57270679e51b8e66e6,5f24cca27fe01045314ee6ddb7619e164ada0c91,0.6098,Type Checking|Import Error,Import Error
98,69,852f8655c69f4704965b19c0bbfadca6777ef23e,d85078a610cbad69e8561060229aa8f35b4e1163,0.6098,Runtime Error|Test Failure,Test Failure
86,153,f2436c62292765f014a0dd30a013035abd13c33f,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6096,Type Checking|Import Error,Import Error|Type Checking
162,184,3045ad82fb7ebc1182bf5d0a1d64713bec621512,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6094,Code Styling|Import Error,Import Error|Type Checking
105,117,424e2bec035589620a6ae25f51d4f389adc3a12e,a6517d5fc23bbb6be3424924264025b961df3fe2,0.6092,Code Formatting,Code Styling|Type Checking
75,184,ca75b3dc2cfaf4d6a9409109f10b285bdf6a8097,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.609,Type Checking,Import Error|Type Checking
86,151,f2436c62292765f014a0dd30a013035abd13c33f,09c3a7624b042f0af173fb95362fbefbb3d32522,0.609,Type Checking|Import Error,Import Error|Type Checking
91,163,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,0.609,Import Error|Code Styling,Code Styling|Test Failure
508,522,845e83099b5364b6bede874608bdad62ac318bc9,ab9c7f77e0f9f30dc850a0e808f8eacace0a4b2b,0.609,Type Checking,Code Styling
103,108,1366645090f139b99f4606faf8cb1f054330213e,44eb41928c49ec0438728ea76283495461dc2e19,0.6089,Type Checking,Code Styling
159,204,1da36493c0905f61ee6fa58ebf792f993d3579dc,acdbed3f7aacf32067b3353d653825efd06caeac,0.6087,Import Error|Type Checking,Import Error|Type Checking
508,519,845e83099b5364b6bede874608bdad62ac318bc9,a6fe43891c18bd852285700abf2b9f32c9c44441,0.6087,Type Checking,Type Checking
159,173,1da36493c0905f61ee6fa58ebf792f993d3579dc,5f24cca27fe01045314ee6ddb7619e164ada0c91,0.6086,Import Error|Type Checking,Import Error
184,199,7b8834b321a97bc57d7a5ac82680c24aff793b91,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6086,Import Error|Type Checking,Code Styling|Import Error
107,113,44cc14aa3f36dbd14049106933dcd12bdb1fead4,6aee1d58e8ce6402c48325c8c479dae84596d352,0.6086,Type Checking,Type Checking
447,479,091b008384f701eda98979586e9f051aeb6ab7e6,9df3e7857276b4804d1fadc0c33b4df0c6e5c254,0.6085,Network Error,Network
103,115,1366645090f139b99f4606faf8cb1f054330213e,992b9a36ee14ce62ac8639c1ec88ba83e375e525,0.6084,Type Checking,Type Checking
383,392,bbe646cb38f74b164402f9eac9ee486176f22b8d,c058e355b7652337c512f4cad727cc391e641b63,0.6083,Test Failure,Import Error
106,117,444017d8b29540c809f8a7b6479fcb124f229ab8,a6517d5fc23bbb6be3424924264025b961df3fe2,0.6083,Test Failure|Type Checking,Code Styling|Type Checking
506,517,80fe937279863ecf49a66640859a9d9dd17ec23b,a33b26d8520a396ba5dd2de736b63046422ca368,0.6083,Code Styling,Code Styling|Type Checking
109,110,5f98672f68c7f4acdf3e6f68fd79e66b56d0b529,63b90b943bab2b7897e968fcea280f6a8ecc229b,0.6082,Code Formatting,Code Styling
560,565,033df9f74d897a258ccc62d712bdcf192308be62,0bef3aba9a6f8b20804f2234ab6392359091e965,0.6082,Import Error,Test Failure
74,91,c434e89bee35d93f4e741c32dc36c5a9a68404df,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,0.6079,Type Checking|Import Error,Import Error|Code Styling
193,197,84d26c4b6b5881367cdabfc56d29b50389f1ba92,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6079,Import Error|Type Checking,Test Failure|Type Checking
89,159,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6077,Import Error|Type Checking,Import Error|Type Checking
184,200,7b8834b321a97bc57d7a5ac82680c24aff793b91,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6076,Import Error|Type Checking,Type Checking|Test Failure
163,179,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,6e5f3fc6534025b5711d84f144d3071f1ff403d2,0.6075,Code Styling|Test Failure,Import Error|Code Styling
165,204,344c0994f4fce22a64ad9c57270679e51b8e66e6,acdbed3f7aacf32067b3353d653825efd06caeac,0.6074,Type Checking|Import Error,Import Error|Type Checking
74,176,c434e89bee35d93f4e741c32dc36c5a9a68404df,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6071,Type Checking|Import Error,Code Styling|Import Error
77,185,d340b3a337398d539f38101282d09dd5e9966354,7d51d48b09bbc5e6311becec1c1a4150fde89b4e,0.6071,Import Error,Type Checking|Test Failure
80,197,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6071,Test Failure|Type Checking,Test Failure|Type Checking
191,207,840ad511b904f43678ec438464deb893fda58c8b,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6071,Code Styling|Import Error,Type Checking|Import Error
472,481,91a466d66855d3123a7fc03f9685de730f724895,a04519a24a8f6e554b6df68099118c350223953a,0.6071,Code Styling|Network Error,Static Analysis
388,395,bee41c19610cd35c5663e176e0fe1459e6bd80f3,c1403f5eff1e82c734b26cd56894654dcee4d502,0.6071,Type Checking,Type Checking
533,534,724d69aae2ea31412605bf8687fed1abb3a29ba9,7e7ae9921daa1d1c5c74e8f3f8852333b3cd7c53,0.6069,Test Failure,Import Error|Environment Error|Test Failure
427,432,946865a335e58efdaee920affe3f3fe737f292b6,cec8c72b4609f69a21bebd233c2662fa7bdd078b,0.6069,Linting,Linting
83,178,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,6ad4e8d6bb1ea167fa88d68f5396968b713dd7ba,0.6068,Type Checking|Import Error,Type Checking
153,184,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6068,Import Error|Type Checking,Import Error|Type Checking
106,118,444017d8b29540c809f8a7b6479fcb124f229ab8,a7a139ca8f5d0acdebb205d469166fbe034c2372,0.6068,Test Failure|Type Checking,Type Checking
523,545,2bc817d871c542da601633e6ba1db878bd9bb1fc,c6e622ac4765055bd95f5358a6f19ed3970da9b4,0.6068,Environment Error|Test Failure,Environment Error|Test Failure
91,192,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,8474427eeab92e28766b8051d92e6b46379581e9,0.6066,Import Error|Code Styling,Code Styling|Import Error
79,209,da9d2e853bd3c3111d4d8864906975c75f7e9888,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6065,Type Checking|Import Error,Test Failure|Type Checking
157,186,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6065,Import Error|Code Styling,Import Error|Code Styling
273,274,49fc1f68d7b34a8ce47e5bfa8ae52b19222e6528,76de63fdc2facad254862b3db7e7f44a1e381cd2,0.6065,Code Formatting,Code Styling
79,200,da9d2e853bd3c3111d4d8864906975c75f7e9888,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6064,Type Checking|Import Error,Type Checking|Test Failure
86,193,f2436c62292765f014a0dd30a013035abd13c33f,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6064,Type Checking|Import Error,Import Error|Type Checking
191,202,840ad511b904f43678ec438464deb893fda58c8b,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6064,Code Styling|Import Error,Type Checking|Import Error
89,165,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6062,Import Error|Type Checking,Type Checking|Import Error
406,381,c4b91c30a2238a1f3399143e846f1b814b7ae6e2,ba48f0fe90578d842327c4ee49980fc212524cf6,0.606,Test Failure,Test Failure
359,360,f0b242b6794352fc7d4c8e46f7a1c532b31f0418,fcb5b3b5b2febd0e703e9afa1a0d7bba12a0e985,0.606,Static Analysis|Test Failure|Workflow Error,Type Checking|Test Failure|Workflow Error
151,199,09c3a7624b042f0af173fb95362fbefbb3d32522,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6059,Import Error|Type Checking,Code Styling|Import Error
155,183,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,78c5d662bf2145c91356e5185db05a17950b3dc4,0.6058,Type Checking|Import Error,Type Checking|Import Error
155,200,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6058,Type Checking|Import Error,Type Checking|Test Failure
161,184,235e19d6998790dd527e8a43710990aef29359b1,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6056,Test Failure|Type Checking,Import Error|Type Checking
167,172,39d992d415c335b61f670c31a68c0edc578e5062,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6055,Import Error|Type Checking,Test Failure|Type Checking
183,204,78c5d662bf2145c91356e5185db05a17950b3dc4,acdbed3f7aacf32067b3353d653825efd06caeac,0.6055,Type Checking|Import Error,Import Error|Type Checking
504,505,7b5ea73b4d5ae96d3e764a48f2d123c35e4295d2,7d72b013e4ef17166f056cdd94741156d0001114,0.6055,Code Styling|Type Checking,Type Checking
90,203,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,ac2b8825370e010e3875415296d16506d231bb90,0.6052,Type Checking|Test Failure,Type Checking|Import Error
91,187,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6052,Import Error|Code Styling,Code Styling|Import Error
158,176,1d0fff71ae9ea258fad3d54257be9ca9b3eb499e,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6052,Code Styling,Code Styling|Import Error
197,204,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,acdbed3f7aacf32067b3353d653825efd06caeac,0.6052,Test Failure|Type Checking,Import Error|Type Checking
91,154,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,18f4596992d6c36ccf9da84ae30083ef65878130,0.6049,Import Error|Code Styling,Code Styling|Import Error
296,191,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,840ad511b904f43678ec438464deb893fda58c8b,0.6049,Import Error|Code Styling,Code Styling|Import Error
84,193,ede117552a48bee7f674fbfab87d9586f2fabe19,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6047,Import Error|Type Checking,Import Error|Type Checking
85,207,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6047,Type Checking,Type Checking|Import Error
90,182,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6046,Type Checking|Test Failure,Test Failure
532,546,6bc48372692f87d88299e38e4f000bec2b5f88c8,dcba90e30c60bdb723989d610211052f9034bdc8,0.6044,Test Failure,Environment Error|Test Failure
78,197,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6043,Import Error|Type Checking,Test Failure|Type Checking
115,122,992b9a36ee14ce62ac8639c1ec88ba83e375e525,cbb7561e4e0d81a027fbd7ff6482fea13ee17398,0.6043,Type Checking,Type Checking
182,170,754f4d3afe097bd3d360bb8a186acd95cc2542ea,4b5113e905468a8710137ff717685e5728e9cadf,0.6041,Test Failure,Import Error|Type Checking
108,117,44eb41928c49ec0438728ea76283495461dc2e19,a6517d5fc23bbb6be3424924264025b961df3fe2,0.6041,Code Styling,Code Styling|Type Checking
73,160,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,233c76da6b91def1e9d09a3fe170578c0bded0aa,0.6037,Import Error,Code Styling
295,151,d6626e5de246cce87651793060322ff1b3f7e0c0,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6037,Import Error,Import Error|Type Checking
524,533,2dc8938083a1e6e99ce7dd4105d32f1c5d7641a5,724d69aae2ea31412605bf8687fed1abb3a29ba9,0.6037,Test Failure,Test Failure
383,386,bbe646cb38f74b164402f9eac9ee486176f22b8d,be303e1d1fbff72f804da366b171ac94b4286acc,0.6036,Test Failure,Test Failure
103,117,1366645090f139b99f4606faf8cb1f054330213e,a6517d5fc23bbb6be3424924264025b961df3fe2,0.6036,Type Checking,Code Styling|Type Checking
85,185,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,7d51d48b09bbc5e6311becec1c1a4150fde89b4e,0.6035,Type Checking,Type Checking|Test Failure
162,202,3045ad82fb7ebc1182bf5d0a1d64713bec621512,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6035,Code Styling|Import Error,Type Checking|Import Error
168,192,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,8474427eeab92e28766b8051d92e6b46379581e9,0.6035,Import Error|Code Styling|Type Checking,Code Styling|Import Error
508,516,845e83099b5364b6bede874608bdad62ac318bc9,a0e2fac3caab48e049f40f221414d3dc648c6326,0.6035,Type Checking,Type Checking
153,193,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6033,Import Error|Type Checking,Import Error|Type Checking
168,184,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6033,Import Error|Code Styling|Type Checking,Import Error|Type Checking
202,204,a52d22193b0ad09104ad4afdc6adddffeb5b8894,acdbed3f7aacf32067b3353d653825efd06caeac,0.6033,Type Checking|Import Error,Import Error|Type Checking
